ID,Diver,Buddy,Site.No.,Site.Name,Latitude,Longitude,Date,vis,Direction,Time,P.Qs,Depth,Method,Block,Code,Species,Common.name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
3815,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,hma,Halichoeres maculipinna,Clown wrasse,18,0,,5,6,4,2,1,,,,,,,,,,,,,,,,,,,,,,
3816,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,hma,Halichoeres maculipinna,Clown wrasse,8,0,,,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,
3817,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,cro,Canthigaster rostrata,Caribbean sharpnose-puffer,6,0,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
3818,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,cro,Canthigaster rostrata,Caribbean sharpnose-puffer,7,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
3819,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,ccy,Azurina cyanea,Blue chromis,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3820,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,asa,Abudefduf saxatilis,Sergeant major,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3821,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,aco,Acanthurus coeruleus,Blue tang surgeonfish,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
3822,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,aco,Acanthurus coeruleus,Blue tang surgeonfish,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3823,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,atr,Acanthurus tractus,0,4,0,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
3824,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,atr,Acanthurus tractus,0,4,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
3825,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,cgl,Coryphopterus glaucofraenum,Bridled goby,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,cgl,Coryphopterus glaucofraenum,Bridled goby,12,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,sti,Serranus tigrinus,Harlequin bass,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3828,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,sti,Serranus tigrinus,Harlequin bass,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3829,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,htr,Holacanthus tricolor,Rock beauty,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3830,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,cdi,Coryphopterus dicrus,Colon goby,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,cdi,Coryphopterus dicrus,Colon goby,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,sat,Sparisoma atomarium,0,11,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,sat,Sparisoma atomarium,0,5,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,sis,Scarus iseri,Striped parrotfish,42,0,5,25,,6,4,1,1,,,,,,,,,,,,,,,,,,,,,
3835,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,sis,Scarus iseri,Striped parrotfish,21,0,,7,1,4,3,3,2,1,,,,,,,,,,,,,,,,,,,,
3836,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,svi,Sparisoma viride,Stoplight parrotfish,10,0,,2,4,,1,2,1,,,,,,,,,,,,,,,,,,,,,
3837,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,svi,Sparisoma viride,Stoplight parrotfish,3,0,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
3838,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,sau,Sparisoma aurofrenatum,Redband parrotfish,36,0,,20,4,1,2,4,5,,,,,,,,,,,,,,,,,,,,,
3839,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,sau,Sparisoma aurofrenatum,Redband parrotfish,36,0,5,25,2,1,,1,2,,,,,,,,,,,,,,,,,,,,,
3840,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,sch,Sparisoma chrysopterum,Redtail parrotfish,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
3841,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,aas,Acanthemblemaria aspera,Roughhead blenny,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,ama,Aulostomus maculatus,Trumpetfish,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
3843,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,och,Ocyurus chrysurus,Yellowtail snapper,7,0,,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,
3844,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,och,Ocyurus chrysurus,Yellowtail snapper,2,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
3845,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,hfl,Haemulon flavolineatum,French grunt,4,0,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
3846,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,cru,Caranx ruber,Bar jack,33,0,,,,,30,3,,,,,,,,,,,,,,,,,,,,,,
3847,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,cru,Caranx ruber,Bar jack,4,0,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,
3848,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,lmax,Lachnolaimus maximus,Hogfish,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3849,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,1,hbi,Halichoeres bivittatus,Slippery dick,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
3850,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,hbi,Halichoeres bivittatus,Slippery dick,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3851,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,cros,Cryptotomus roseus,0,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
3852,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,par,Pomacanthus arcuatus,Grey angelfish,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3853,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,ccr,Cephalopholis cruentata,Graysby,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
3854,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,cmu,Azurina multilineata,Brown chromis,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3855,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,ppa,Pomacanthus paru,French angelfish,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
3856,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,pmac,Pseudupeneus maculatus,Spotted goatfish,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3857,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,hra,Halichoeres radiatus,Puddingwife wrasse,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3858,Leah Harper,BLANK,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8,1,2,gth,Gnatholepis thompsoni,Goldspot goby,4,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,tbi,Thalassoma bifasciatum,Bluehead,100,0,,62,37,1,,,,,,,,,,,,,,,,,,,,,,,,
4663,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,spa,Stegastes partitus,Bicolor damselfish,52,0,14,38,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,cro,Canthigaster rostrata,Caribbean sharpnose-puffer,11,0,,9,2,,,,,,,,,,,,,,,,,,,,,,,,,
4665,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,cpe,Coryphopterus personatus,Masked goby,183,0,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,asa,Abudefduf saxatilis,Sergeant major,22,0,,,13,8,1,,,,,,,,,,,,,,,,,,,,,,,
4667,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,cmu,Azurina multilineata,Brown chromis,10,0,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,
4668,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hpu,Hypoplectrus puella,Barred hamlet,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4669,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,spl,Stegastes planifrons,Threespot damselfish,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
4670,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hga,Halichoeres garnoti,Yellowhead wrasse,45,0,,22,16,4,2,1,,,,,,,,,,,,,,,,,,,,,,
4671,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,cca,Chaetodon capistratus,Butterbun; foureye butterflyfish,4,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
4672,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,ccy,Azurina cyanea,Blue chromis,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
4673,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,sdi,Stegastes diencaeus,Longfin damselfish,4,0,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
4674,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hun,Hypoplectrus unicolor,Butter hamlet,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
4675,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,cgl,Coryphopterus glaucofraenum,Bridled goby,6,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hma,Halichoeres maculipinna,Clown wrasse,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
4677,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,sat,Sparisoma atomarium,0,11,0,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
4678,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,cdi,Coryphopterus dicrus,Colon goby,3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hau,Haemulon aurolineatum,Tomtate grunt,752,0,,,8,4,250,480,10,,,,,,,,,,,,,,,,,,,,,
4680,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,och,Ocyurus chrysurus,Yellowtail snapper,15,0,,,,3,2,6,4,,,,,,,,,,,,,,,,,,,,,
4681,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,cru,Caranx ruber,Bar jack,65,0,,,8,27,30,,,,,,,,,,,,,,,,,,,,,,,
4682,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,sis,Scarus iseri,Striped parrotfish,28,0,,8,17,2,,1,,,,,,,,,,,,,,,,,,,,,,
4683,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,aco,Acanthurus coeruleus,Blue tang surgeonfish,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
4684,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hfl,Haemulon flavolineatum,French grunt,62,0,,,,24,22,16,,,,,,,,,,,,,,,,,,,,,,
4685,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,sch,Sparisoma chrysopterum,Redtail parrotfish,2,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
4686,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,avi,Anisotremus virginicus,Porkfish,4,0,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,
4687,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,sau,Sparisoma aurofrenatum,Redband parrotfish,12,0,,,,7,2,2,1,,,,,,,,,,,,,,,,,,,,,
4688,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hpl,Haemulon plumierii,White grunt,7,0,,,,,4,1,1,1,,,,,,,,,,,,,,,,,,,,
4689,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hsc,Haemulon sciurus,Bluestriped grunt,35,0,,,,,6,18,11,,,,,,,,,,,,,,,,,,,,,
4690,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,had,Holocentrus adscensionis,Squirrelfish,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
4691,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,aba,Acanthurus tractus,Ocean surgeon; five-band surgeonfish,30,0,,,,,1,18,11,,,,,,,,,,,,,,,,,,,,,
4692,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,svi,Sparisoma viride,Stoplight parrotfish,4,0,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,
4693,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,lsy,Lutjanus synagris,Lane snapper,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
4694,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,hme,Haemulon melanurum,Cottonwick,5,0,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,
4695,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,sad,Stegastes adustus,Dusky damselfish,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
4696,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,ssp,Sphoeroides spengleri,Bandtail puffer,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
4697,DM,JG,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,2,csc,Chromis scotti,Purple reef fish,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7186,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cru,Caranx ruber,Bar jack,40,0,,,,40,,,,,,,,,,,,,,,,,,,,,,,,
7187,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hca,Haemulon carbonarium,Caesar grunt,15,0,,,,,,,15,,,,,,,,,,,,,,,,,,,,,
7188,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hsc,Haemulon sciurus,Bluestriped grunt,5,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
7189,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Sis,Scarus iseri,Striped parrotfish,30,0,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,
7190,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Spa,Stegastes partitus,Bicolor damselfish,20,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
7191,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hga,Halichoeres garnoti,Yellowhead wrasse,8,0,,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
7192,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Tbi,Thalassoma bifasciatum,Bluehead,74,0,30,40,4,,,,,,,,,,,,,,,,,,,,,,,,,
7193,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Och,Ocyurus chrysurus,Yellowtail snapper,14,0,,,,,,10,4,,,,,,,,,,,,,,,,,,,,,
7194,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Spl,Stegastes planifrons,Threespot damselfish,4,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
7195,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Ccy,Azurina cyanea,Blue chromis,7,0,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,
7196,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hau,Haemulon aurolineatum,Tomtate grunt,22,0,,,,2,,,20,,,,,,,,,,,,,,,,,,,,,
7197,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Atr,Acanthurus tractus,0,3,0,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,
7198,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Aco,Acanthurus coeruleus,Blue tang surgeonfish,3,0,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,
7199,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hfl,Haemulon flavolineatum,French grunt,13,0,,,,,,12,1,,,,,,,,,,,,,,,,,,,,,
7200,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Sdi,Stegastes diencaeus,Longfin damselfish,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
7201,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hpl,Haemulon plumierii,White grunt,2,0,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
7202,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Htr,Holacanthus tricolor,Rock beauty,2,0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
7203,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Ccr,Cephalopholis cruentata,Graysby,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
7204,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Pac,Pareques acuminatus,0,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
7205,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cca,Chaetodon capistratus,Butterbun; foureye butterflyfish,2,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
7206,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cro,Canthigaster rostrata,Caribbean sharpnose-puffer,7,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7207,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Sau,Sparisoma aurofrenatum,Redband parrotfish,8,0,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,
7208,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cpe,Coryphopterus personatus,Masked goby,100,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
7209,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cmu,Azurina multilineata,Brown chromis,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
7210,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Asa,Abudefduf saxatilis,Sergeant major,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
7211,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cei,Coryphopterus eidolon,Pallid goby,10,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
7212,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cgl,Coryphopterus glaucofraenum,Bridled goby,8,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
7213,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cdi,Coryphopterus dicrus,Colon goby,15,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
7214,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Svi,Sparisoma viride,Stoplight parrotfish,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7215,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Par,Pomacanthus arcuatus,Grey angelfish,2,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
7216,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hsc,Haemulon sciurus,Bluestriped grunt,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
7217,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hmel,Haemulon melanurum,0,2,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
7218,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Amac,Apogon maculatus,NA,2,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
7219,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Cros,Cryptotomus roseus,0,6,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
7220,Juan González,Danielle Morley,DC5,Dade County 5,25.65186667,-80.0946,8/6/25,10,N,12:10,LH,8.5,1,1,Hma,Halichoeres maculipinna,Clown wrasse,4,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
3766,Leah Harper,Dani Morley,DC6,Dade County 6,25.95163333,-80.10908333,8/5/25,12,N,10:46,LH,5.5,1,1,sva,Stegastes variabilis,Cocoa damselfish,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3767,Leah Harper,Dani Morley,DC6,Dade County 6,25.95163333,-80.10908333,8/5/25,12,N,10:46,LH,5.5,1,1,spa,Stegastes partitus,Bicolor damselfish,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
